start,end,F0final_sma,voicingFinalUnclipped_sma,jitterLocal_sma,jitterDDP_sma,shimmerLocal_sma,logHNR_sma,audspec_lengthL1norm_sma,audspecRasta_lengthL1norm_sma,pcm_RMSenergy_sma,pcm_zcr_sma,audSpec_Rfilt_sma[0],audSpec_Rfilt_sma[1],audSpec_Rfilt_sma[2],audSpec_Rfilt_sma[3],audSpec_Rfilt_sma[4],audSpec_Rfilt_sma[5],audSpec_Rfilt_sma[6],audSpec_Rfilt_sma[7],audSpec_Rfilt_sma[8],audSpec_Rfilt_sma[9],audSpec_Rfilt_sma[10],audSpec_Rfilt_sma[11],audSpec_Rfilt_sma[12],audSpec_Rfilt_sma[13],audSpec_Rfilt_sma[14],audSpec_Rfilt_sma[15],audSpec_Rfilt_sma[16],audSpec_Rfilt_sma[17],audSpec_Rfilt_sma[18],audSpec_Rfilt_sma[19],audSpec_Rfilt_sma[20],audSpec_Rfilt_sma[21],audSpec_Rfilt_sma[22],audSpec_Rfilt_sma[23],audSpec_Rfilt_sma[24],audSpec_Rfilt_sma[25],pcm_fftMag_fband250-650_sma,pcm_fftMag_fband1000-4000_sma,pcm_fftMag_spectralRollOff25.0_sma,pcm_fftMag_spectralRollOff50.0_sma,pcm_fftMag_spectralRollOff75.0_sma,pcm_fftMag_spectralRollOff90.0_sma,pcm_fftMag_spectralFlux_sma,pcm_fftMag_spectralCentroid_sma,pcm_fftMag_spectralEntropy_sma,pcm_fftMag_spectralVariance_sma,pcm_fftMag_spectralSkewness_sma,pcm_fftMag_spectralKurtosis_sma,pcm_fftMag_spectralSlope_sma,pcm_fftMag_psySharpness_sma,pcm_fftMag_spectralHarmonicity_sma,mfcc_sma[1],mfcc_sma[2],mfcc_sma[3],mfcc_sma[4],mfcc_sma[5],mfcc_sma[6],mfcc_sma[7],mfcc_sma[8],mfcc_sma[9],mfcc_sma[10],mfcc_sma[11],mfcc_sma[12],mfcc_sma[13],mfcc_sma[14]
0 days 00:00:07.920000,0 days 00:00:07.980000,0.0,0.6842205,0.0,0.0,0.0,-100.0,0.16094203,0.97712594,0.007840053,0.05138889,0.1407939,0.31100652,0.40451697,0.53129035,0.6445027,0.81638765,0.7818052,0.7573034,1.030242,1.1914995,1.1763494,1.327802,1.272342,1.0604582,1.2398424,1.2734374,1.2343291,1.1397768,1.2320687,1.3839802,1.4034686,1.2458309,1.266548,1.0261654,0.82818675,0.6853407,0.00055096793,0.00021317524,72.916664,104.166664,197.91667,458.33334,0.051220287,221.65376,3.4451027,225343.75,9.731071,149.87799,-0.0013405612,0.20823164,0.00096490496,23.961182,9.360282,1.6942544,20.3268,11.6141205,5.1141853,0.77641463,3.5578115,8.678912,3.2879236,5.804233,-1.0020181,1.9859096,0.41197252
0 days 00:00:07.930000,0 days 00:00:07.990000,0.0,0.67321664,0.0,0.0,0.0,-100.0,0.16738047,1.0096068,0.006886098,0.051041666,0.14035952,0.31221166,0.42031977,0.5607173,0.64866143,0.80127364,0.7621276,0.7461553,0.99143595,1.14929,1.2504193,1.3405699,1.3343205,1.1279058,1.2990961,1.281001,1.3159148,1.2162493,1.2786043,1.4338878,1.4456581,1.3473817,1.3388127,1.099974,0.8717354,0.73569566,0.0007116853,0.00023745815,93.75,125.0,229.16667,562.5,0.0443943,273.93195,3.844387,283952.28,7.4043374,81.55131,-0.0008773257,0.25761095,0.000778221,23.970797,9.423778,0.7428921,17.714006,10.659101,-1.0362228,-3.5067132,-0.20945127,9.40301,2.0610738,5.7619133,2.1396275,3.8307006,3.7951717
0 days 00:00:07.940000,0 days 00:00:08,0.0,0.6789293,0.0,0.0,0.0,-100.0,0.17138785,1.0400703,0.006746438,0.046527777,0.13779676,0.30952162,0.43813905,0.6105966,0.72753865,0.81251436,0.770243,0.7540086,0.9908803,1.1037706,1.3373517,1.2971221,1.3536752,1.1951979,1.3222134,1.271698,1.3847517,1.308343,1.3134663,1.5054346,1.5170397,1.4320265,1.3896047,1.1346766,0.8737357,0.7504819,0.000855156,0.00023752113,104.166664,125.0,187.5,437.5,0.033744317,242.35323,3.6270103,192610.56,8.135525,99.22001,-0.0010965816,0.23464079,0.0011006623,25.456696,9.571492,3.4316509,14.208503,11.47538,-0.26458803,-1.219503,-0.0068867207,4.3453026,6.9790382,7.5731664,2.192766,1.9466747,0.7834081
0 days 00:00:07.950000,0 days 00:00:08.010000,0.0,0.6814222,0.0,0.0,0.0,-100.0,0.16739078,1.0554281,0.007625314,0.044097226,0.13717607,0.31430948,0.4532871,0.6526709,0.8071501,0.82672745,0.7852772,0.79107016,1.0089183,1.0610983,1.3896284,1.2432941,1.3282434,1.2443749,1.3320054,1.2717878,1.39865,1.3877578,1.3376671,1.5513467,1.5983068,1.4878777,1.3776573,1.100063,0.8307367,0.72405165,0.00075840816,0.00021459367,104.166664,125.0,177.08333,385.41666,0.032001667,230.46416,3.385893,168720.48,8.799088,121.37048,-0.0012075641,0.22460061,0.0013599104,25.955713,9.659728,4.7380996,14.609852,13.055444,0.17435217,-1.5734307,2.8928778,4.7752814,6.141458,6.141313,2.3840892,1.0652758,4.7543945
0 days 00:00:07.960000,0 days 00:00:08.020000,0.0,0.6902942,0.0,0.0,0.0,-100.0,0.16333093,1.0476961,0.007988797,0.04340278,0.13884318,0.32765785,0.4589617,0.6626736,0.8247226,0.84021187,0.81793815,0.8048211,1.0175422,1.0183705,1.3691512,1.1959723,1.2715578,1.2506741,1.3288704,1.3034726,1.3742343,1.4468693,1.35716,1.5436951,1.6278769,1.4830028,1.293719,1.0254656,0.7798908,0.6767451,0.0006832694,0.00018060085,83.333336,125.0,156.25,333.33334,0.035871983,201.77309,3.194269,132857.08,9.4282,136.42496,-0.0012974079,0.19805598,0.0014138551,26.418646,9.353483,6.667464,14.616391,9.281995,3.5823567,1.4707823,5.1990137,7.541945,4.057653,3.0833375,-0.88475394,0.11443704,-0.17243473
0 days 00:00:07.970000,0 days 00:00:08.030000,0.0,0.6825431,0.0,0.0,0.0,-100.0,0.15930474,1.0215645,0.008060385,0.04479167,0.14582543,0.34228596,0.45398685,0.63914293,0.7516503,0.8490873,0.8559909,0.81274253,1.010331,0.9457057,1.2887594,1.1685131,1.2376173,1.2443446,1.305736,1.3449326,1.3442565,1.4988018,1.3368422,1.4615444,1.5899676,1.4145263,1.1828371,0.9502304,0.746474,0.6385465,0.0005256886,0.00016212244,72.916664,114.583336,145.83333,250.0,0.040905993,175.98334,2.9903011,108546.77,10.467726,168.29344,-0.0015897052,0.1730731,0.0015431693,26.668016,9.132782,6.0094543,18.281279,9.479802,5.2558784,4.8636146,9.030021,12.386147,2.7703435,-2.1651714,-0.19710183,1.8373219,1.462368
0 days 00:00:07.980000,0 days 00:00:08.040000,0.0,0.6776461,0.0,0.0,0.0,-100.0,0.1591581,0.9934781,0.008330154,0.042013895,0.14833654,0.33950675,0.43154752,0.61365694,0.6641786,0.86628175,0.9021237,0.81464005,0.96329546,0.88095313,1.2193011,1.191597,1.2472063,1.255771,1.2738562,1.3829886,1.3129302,1.5044564,1.3010253,1.3386688,1.507445,1.307066,1.0995523,0.9106099,0.7360351,0.6174006,0.00062898506,0.00018908588,62.5,114.583336,145.83333,322.91666,0.048537057,191.92632,3.182916,128372.56,9.181043,137.21928,-0.0013793721,0.18670617,0.001560544,26.941854,7.5313334,4.0649605,18.239704,6.7781386,1.9475509,3.0144808,10.499629,13.834928,7.3428855,1.384719,-3.6082847,0.3509148,0.9507362
0 days 00:00:07.990000,0 days 00:00:08.050000,0.0,0.6757467,0.0,0.0,0.0,-100.0,0.15899779,0.97415304,0.007982857,0.03784722,0.14918534,0.3283299,0.4101013,0.5774291,0.6289708,0.8901453,0.9353206,0.83623433,0.9290735,0.89681643,1.1811646,1.2377867,1.2555534,1.23348,1.2333196,1.3995541,1.3142017,1.4188546,1.2444108,1.2668012,1.4556031,1.2271763,1.0574679,0.8908856,0.7248686,0.6052425,0.0005912542,0.00020298477,83.333336,114.583336,145.83333,364.58334,0.046164904,198.15315,3.1884305,126450.04,9.056905,135.63597,-0.0013542747,0.19387288,0.0015612225,27.510931,8.235085,1.3332151,15.770297,11.952294,3.5235012,4.242302,8.329583,12.526775,11.80527,1.5549239,-2.806036,4.8477206,1.249916
0 days 00:00:08,0 days 00:00:08.060000,0.0,0.67567044,0.0,0.0,0.0,-100.0,0.15183693,0.9550309,0.0068487097,0.03680556,0.14249742,0.3097255,0.3917402,0.5265024,0.6393303,0.88490564,0.9473068,0.8950761,0.9020466,0.98554945,1.1443963,1.2831358,1.2400728,1.1556915,1.1665534,1.3740935,1.2957382,1.2677165,1.2513427,1.2513863,1.3898835,1.1779884,1.0409297,0.876139,0.702127,0.58892775,0.0004947404,0.00018354745,93.75,135.41667,166.66667,562.5,0.041742712,238.6567,3.4055955,159991.67,7.602928,96.54708,-0.00083532324,0.23271076,0.0010937862,27.372171,7.515596,-0.4927762,11.096019,11.369301,7.5092797,3.7981548,8.299912,13.547669,5.4300942,1.8358394,-6.9664574,3.5863411,1.3151385
0 days 00:00:08.010000,0 days 00:00:08.070000,0.0,0.6736531,0.0,0.0,0.0,-100.0,0.14703362,0.93697816,0.0056143445,0.035069447,0.1317564,0.28668553,0.38847217,0.4666356,0.6593011,0.8467693,0.9570716,0.97154546,0.8935001,1.1031618,1.0734135,1.2643741,1.1783772,1.0459598,1.1045953,1.3494663,1.299491,1.1599568,1.3079742,1.2883874,1.3183806,1.1414398,1.0126318,0.8614517,0.68416166,0.56647307,0.00034349668,0.00014731642,104.166664,135.41667,197.91667,625.0,0.03425908,251.61101,3.4568832,183047.3,7.554348,92.155846,-0.00067934144,0.24401079,0.0007097465,26.710947,7.1114106,0.4463795,9.649434,9.044491,12.878404,5.7475505,8.233285,11.04695,3.3118165,1.0310022,-7.183164,4.2897477,1.5088615
0 days 00:00:08.020000,0 days 00:00:08.080000,0.0,0.6713422,0.0,0.0,0.0,-100.0,0.14328553,0.9163874,0.005901706,0.034375,0.12322744,0.27121624,0.3949821,0.42365694,0.65269727,0.78187793,0.9652176,1.0459229,0.85565716,1.1389359,0.9948705,1.1883045,1.0939989,0.9824736,1.0856911,1.3218268,1.2899789,1.1681839,1.3810492,1.3016659,1.2382206,1.0966984,0.97235745,0.8459499,0.66686386,0.5445487,0.00033397568,0.000121225276,104.166664,135.41667,197.91667,583.3333,0.033650156,247.96526,3.381975,170022.62,8.102101,107.01699,-0.0006801809,0.24216646,0.0007345352,26.897745,7.142698,4.145367,11.258662,4.967749,10.412573,5.387256,10.965661,12.1281395,0.49023065,2.3779113,-10.114118,-2.919139,4.731117
0 days 00:00:08.030000,0 days 00:00:08.090000,0.0,0.6782586,0.0,0.0,0.0,-100.0,0.14203389,0.8975735,0.0071460935,0.03333333,0.12078422,0.26614055,0.4022782,0.43448737,0.6431791,0.74520594,0.95983833,1.0441749,0.7628123,1.0704614,0.9445103,1.0861393,1.0085732,1.0209213,1.1298791,1.3041068,1.2467846,1.2446663,1.4178919,1.2836809,1.1801779,1.0539093,0.9273491,0.837526,0.6682851,0.5331478,0.00046591763,9.920361e-05,83.333336,125.0,187.5,395.83334,0.035345197,201.5819,3.226308,128548.29,11.167979,203.64624,-0.0011161068,0.19853525,0.0010459585,27.410986,10.694415,6.7081466,14.955085,3.6525676,3.755119,2.7996056,10.64079,11.598827,4.0779624,6.363398,-8.150693,-2.443016,5.5091248
0 days 00:00:08.040000,0 days 00:00:08.100000,0.0,0.6886518,0.0,0.0,0.0,-100.0,0.1397592,0.8846166,0.007982486,0.035069443,0.13066518,0.28114143,0.4162152,0.475355,0.6396205,0.7424007,0.907903,0.95895797,0.67337567,0.9624428,0.940499,1.0020274,0.9663622,1.0865132,1.1909758,1.2609305,1.1955401,1.2959067,1.3837543,1.2358265,1.162577,1.0672902,0.93371344,0.8712404,0.68280727,0.53599167,0.00047437483,9.303589e-05,72.916664,114.583336,145.83333,218.75,0.037674945,156.2929,2.8878376,80887.41,13.831889,275.91214,-0.0015798229,0.1566766,0.0014437608,27.099146,14.021937,7.132103,19.56415,8.4090185,2.3409855,5.1700034,7.050041,16.454979,3.0276926,7.7939134,-6.800573,-4.736705,2.089743
0 days 00:00:08.050000,0 days 00:00:08.110000,0.0,0.70450956,0.0,0.0,0.0,-100.0,0.14075696,0.8774689,0.008179749,0.038194444,0.1428329,0.30580977,0.42240405,0.51506525,0.6561232,0.7572585,0.8194266,0.83525294,0.64552003,0.9047161,0.9658281,0.96604186,0.98629004,1.125806,1.1904098,1.2033828,1.1363477,1.2947141,1.3227464,1.1907834,1.1443281,1.1103001,0.98593736,0.91997,0.7116695,0.55522746,0.0005057782,0.000112827875,83.333336,114.583336,145.83333,250.0,0.043658335,161.43803,2.8366902,91740.195,13.849442,275.00342,-0.0015616994,0.16124882,0.0014965441,26.829117,13.880288,4.0322146,21.24256,10.618248,5.066271,1.0702845,4.235101,14.819728,5.1582227,10.12375,1.0164772,-1.0528822,0.2761627
0 days 00:00:08.060000,0 days 00:00:08.120000,0.0,0.71158105,0.0,0.0,0.0,-100.0,0.14121674,0.87887377,0.007564682,0.04479167,0.15117529,0.31399137,0.4304861,0.53826547,0.6693961,0.7852106,0.73563766,0.7322175,0.68098575,0.9360938,0.9956494,0.9652857,1.0401788,1.113953,1.1390164,1.1570914,1.1423587,1.2864085,1.2615975,1.169948,1.1398624,1.150496,1.0412812,0.95481616,0.74065876,0.57865524,0.00065830257,0.000120199176,83.333336,104.166664,145.83333,291.66666,0.04604292,170.64233,2.9909458,101154.875,12.044667,213.81404,-0.0012990786,0.16986968,0.0010923265,27.023605,12.419968,4.659634,19.123295,9.158459,5.198431,-1.771778,1.7306932,15.76743,6.5854325,8.985911,0.7509038,-3.096389,-2.9219549
0 days 00:00:08.070000,0 days 00:00:08.130000,0.0,0.7085051,0.0,0.0,0.0,-100.0,0.13659412,0.8787891,0.006621936,0.052430555,0.14829604,0.2984592,0.42827788,0.5466569,0.67789906,0.80539936,0.6947791,0.69562215,0.730354,0.99866056,0.9971309,0.969398,1.078276,1.0897883,1.0848045,1.1571158,1.1942798,1.3175222,1.2319077,1.152706,1.1313938,1.1395484,1.045282,0.9218288,0.7318201,0.58130944,0.0006553186,0.00010092714,83.333336,104.166664,145.83333,375.0,0.04081503,181.19124,3.1698081,106069.914,10.368424,168.80379,-0.000899469,0.18013865,0.0007162527,27.982132,10.295062,5.8247256,15.142453,4.1383185,4.711635,-1.8617567,1.8366288,12.79905,7.332358,7.408423,3.5096247,0.06339606,-0.52816385
0 days 00:00:08.080000,0 days 00:00:08.140000,0.0,0.6858228,0.0,0.0,0.0,-100.0,0.121492244,0.8596322,0.0056689717,0.059375,0.13462271,0.25961736,0.42751572,0.55245423,0.6686735,0.81732434,0.68818873,0.68628263,0.74893737,0.9921322,0.94340783,0.90813595,1.0176008,1.0686767,1.0472692,1.1650876,1.2472225,1.3296643,1.2030828,1.1466962,1.1381174,1.0911797,0.98824817,0.8368394,0.6903302,0.553129,0.00058850925,5.878398e-05,52.083332,83.333336,145.83333,333.33334,0.036150664,168.28291,3.2738597,110255.414,10.463883,167.23096,-0.00069703424,0.16560392,0.00036437355,27.04862,12.355769,7.9685802,10.165459,1.1112269,2.9365797,2.6058085,0.878887,7.4973717,5.252571,6.5123997,-1.1063726,-3.2959793,-3.152607
0 days 00:00:08.090000,0 days 00:00:08.150000,0.0,0.6595027,0.0,0.0,0.0,-100.0,0.11481619,0.8233032,0.005523274,0.06076389,0.12089664,0.22512595,0.42992583,0.5397653,0.64859515,0.7923653,0.6976511,0.6927149,0.72365373,0.8975811,0.8381524,0.80312204,0.90585583,1.0365542,1.029631,1.1499009,1.2757033,1.2998339,1.1719493,1.1160427,1.145322,1.0513535,0.9239151,0.7544999,0.62741715,0.50835735,0.00040785875,4.047295e-05,52.083332,83.333336,135.41667,302.08334,0.035571296,156.26305,3.1490211,99904.31,11.646194,210.14107,-0.00070377,0.15366799,0.00029954483,26.936056,13.492649,9.146132,10.005038,-0.051151585,3.1343174,6.047222,3.3494654,6.7015953,3.7755117,3.449362,2.898819,-1.0302961,0.51275206
0 days 00:00:08.100000,0 days 00:00:08.160000,0.0,0.6454106,0.0,0.0,0.0,-100.0,0.12456063,0.8055065,0.005899783,0.062152777,0.1104882,0.21066098,0.43594775,0.51876414,0.630652,0.7317653,0.6948707,0.6884045,0.7165811,0.76383823,0.73077184,0.71015024,0.8029849,1.0053812,1.0480465,1.1443974,1.300126,1.292482,1.1989574,1.1351608,1.2012398,1.0951774,0.9300521,0.7218747,0.6124298,0.5119634,0.00046762204,5.0985196e-05,62.5,93.75,156.25,270.83334,0.039802995,181.7196,3.2623565,210801.05,10.912269,180.16542,-0.0007428049,0.1719076,0.0002674936,23.012537,16.038424,11.994409,10.105301,-0.1700598,3.907363,4.1093087,3.1185014,2.4143705,2.3053992,0.011038144,2.4800084,-3.8269203,1.61133
0 days 00:00:08.110000,0 days 00:00:08.170000,0.0,0.65242726,0.0,0.0,0.0,-100.0,0.14075007,0.8456767,0.0060971067,0.063541666,0.11057676,0.21640055,0.44390547,0.5080799,0.6237331,0.6813481,0.69877034,0.6594823,0.72618437,0.67822456,0.6647604,0.6965551,0.7930186,1.0115855,1.1342645,1.1773492,1.3742728,1.4071962,1.362862,1.2861885,1.3595823,1.2594354,1.0340937,0.78046155,0.68618727,0.6130764,0.00048712813,7.049043e-05,62.5,93.75,145.83333,229.16667,0.03949165,192.48344,3.1892471,338794.47,9.972651,151.94237,-0.0009714404,0.17388265,0.00028004358,19.32631,17.673927,14.195355,12.609356,-0.40357485,4.5975585,-0.28016368,10.202868,4.8464665,4.0547347,2.4247406,5.9027305,-2.2619393,2.9282455
0 days 00:00:08.120000,0 days 00:00:08.180000,0.0,0.6662548,0.0,0.0,0.0,-100.0,0.15312894,0.95671767,0.0060540135,0.05972222,0.11080095,0.22561449,0.44889048,0.5261243,0.64955944,0.66155154,0.6985267,0.6211495,0.7667849,0.65265316,0.6397305,0.7444794,0.8740861,1.0607058,1.2886364,1.3127106,1.5370854,1.7094011,1.7592978,1.6456623,1.6357695,1.5266184,1.229117,0.9161232,0.8442872,0.7892923,0.00062524615,9.985071e-05,52.083332,83.333336,197.91667,312.5,0.039859198,261.2502,3.3506527,541282.7,6.784143,55.565796,-0.00078431604,0.2225526,0.0003506254,14.140553,17.683048,17.325605,6.6095905,-3.4577684,2.8081248,-6.346714,6.6444836,-0.015942017,0.064216934,6.2519403,5.016886,-2.271776,1.509488
0 days 00:00:08.130000,0 days 00:00:08.190000,0.0,0.67357254,0.0,0.0,0.0,-100.0,0.14853801,1.0831504,0.0060297404,0.052083332,0.10860584,0.22428887,0.44975725,0.5355364,0.6590647,0.67558795,0.67805576,0.5640262,0.802474,0.6738444,0.6345203,0.761267,0.94981974,1.1417933,1.438938,1.442633,1.7136741,2.114669,2.2769945,2.150026,1.9556881,1.7853168,1.4361076,1.0729259,0.9957528,0.9205406,0.00046913212,0.00010978689,41.666668,72.916664,187.5,291.66666,0.041836157,262.12268,3.2748706,541557.3,6.079466,44.91089,-0.0007004098,0.21696295,0.00020158484,13.33337,16.395443,20.58911,3.617365,0.27397346,3.692536,-5.30168,6.917167,1.1612251,-1.4769263,15.203868,7.6494346,-5.987226,-3.607399
0 days 00:00:08.140000,0 days 00:00:08.200000,0.0,0.6742511,0.0,0.0,0.0,-100.0,0.14353052,1.1486487,0.006148426,0.043055553,0.103603125,0.21430714,0.44633818,0.5273039,0.66363925,0.6999615,0.64545614,0.52794164,0.78784484,0.70914865,0.63629395,0.73969537,0.9833524,1.2391666,1.5426702,1.4986194,1.8313164,2.3789346,2.62924,2.5174649,2.0963652,1.8587227,1.5281013,1.146357,1.0154922,0.8975286,0.00047572315,0.00011023055,41.666668,72.916664,187.5,322.91666,0.04026897,247.34816,3.2858562,424015.47,6.3643746,54.909725,-0.0006339918,0.20769016,0.00021219878,15.494578,13.698567,23.733154,3.0754597,-1.2756438,-0.44477668,-3.8101826,4.154956,2.6165898,-3.4494336,16.575468,3.092137,-9.697522,-3.6826925
0 days 00:00:08.150000,0 days 00:00:08.210000,0.0,0.67864126,0.0,0.0,0.0,-100.0,0.13416135,1.1269332,0.005738513,0.03784722,0.10043505,0.21189599,0.4449394,0.48381075,0.6365666,0.7165715,0.6140494,0.51648194,0.7555423,0.74541587,0.64580804,0.7001188,0.96034366,1.346303,1.6111312,1.4785589,1.8387427,2.378317,2.6123333,2.5163226,2.0060608,1.7690645,1.4697119,1.0922714,0.9002235,0.74924403,0.00028218408,9.329344e-05,62.5,93.75,156.25,260.41666,0.034820948,208.50452,3.3106124,266864.34,7.2560153,71.26707,-0.00062235695,0.18475445,0.00022059707,18.715714,11.239731,23.115387,8.629891,1.7228451,0.90390044,6.1077952,7.9070144,3.4014246,0.098409414,15.150678,3.992719,-13.724644,-6.321932
0 days 00:00:08.160000,0 days 00:00:08.220000,0.0,0.68388414,0.0,0.0,0.0,-100.0,0.12714398,1.0424894,0.005190544,0.034375,0.103600614,0.2211883,0.4423826,0.46075952,0.5952418,0.71552664,0.6233241,0.5445833,0.7186467,0.7503431,0.6609135,0.69995713,0.9202071,1.4577025,1.6589099,1.4087464,1.7261944,2.1017115,2.2534535,2.1925313,1.7325157,1.5650297,1.2838166,0.94903594,0.7336952,0.58470446,0.00046304436,6.81236e-05,83.333336,114.583336,208.33333,291.66666,0.03093955,213.82275,3.3552017,189630.98,7.933201,85.18485,-0.0005521954,0.2023375,0.00034740777,21.515656,10.790863,21.645811,9.562803,-1.7905055,-2.2460546,7.349516,8.7404995,-1.682045,-3.251359,9.722599,-0.45797905,-10.603499,0.15106328
0 days 00:00:08.170000,0 days 00:00:08.230000,0.0,0.67588335,0.0,0.0,0.0,-100.0,0.11882838,0.9515241,0.0052696425,0.030208332,0.10657888,0.22998667,0.4403528,0.4799707,0.5629502,0.7016484,0.6573151,0.6052864,0.71786207,0.7248016,0.66592836,0.70831007,0.8815424,1.4886885,1.6616699,1.3829155,1.5654396,1.7465324,1.8167402,1.7579645,1.4513754,1.3908186,1.094886,0.8047808,0.61345786,0.4818221,0.00050573074,5.0445346e-05,83.333336,104.166664,187.5,291.66666,0.040475737,194.9366,3.1480658,149548.48,9.578092,145.43437,-0.00061650196,0.18715727,0.00036702876,23.787262,11.680793,19.679144,8.948836,-3.8116446,-1.852924,12.2524,4.7995925,-4.005941,-2.4601932,8.188325,3.1772356,-7.2095857,2.3386738
0 days 00:00:08.180000,0 days 00:00:08.240000,0.0,0.65801245,0.0,0.0,0.0,-100.0,0.11041241,0.86805886,0.006082928,0.023958333,0.110313155,0.23188119,0.42186964,0.5238836,0.5456538,0.68020076,0.6979294,0.6595554,0.73598814,0.6913107,0.66198295,0.69055367,0.81495816,1.4056183,1.5627309,1.3272691,1.3760558,1.4524959,1.4535753,1.4088641,1.2410274,1.2380207,0.94651896,0.7081897,0.55313826,0.42994222,0.00049957837,3.422116e-05,62.5,83.333336,166.66667,250.0,0.03640769,157.4041,2.800319,102319.6,12.142418,234.57674,-0.0007444198,0.15283452,0.00027518123,25.240835,14.408715,17.744225,7.6816673,-5.3987403,-0.123541355,10.859046,2.9635212,-0.7964379,0.059208233,11.357425,1.8323053,-6.1870856,3.4564102
0 days 00:00:08.190000,0 days 00:00:08.250000,0.0,0.6373194,0.0,0.0,0.0,-100.0,0.10465014,0.80005854,0.0067876386,0.019791666,0.112931065,0.2317758,0.3902253,0.5634165,0.567386,0.65972686,0.72536427,0.6894029,0.7479522,0.6800976,0.6364228,0.6465501,0.7494028,1.2468863,1.4062657,1.2640017,1.2228705,1.2440772,1.2035388,1.1663499,1.1047015,1.0972761,0.8528187,0.66193795,0.525081,0.40506124,0.00032311396,2.901031e-05,52.083332,72.916664,114.583336,197.91667,0.041116796,116.68622,2.5173771,57734.156,14.32944,306.25784,-0.0008652064,0.11427597,0.00034251634,26.36004,15.434007,15.841054,9.84699,-5.5279274,2.000845,15.125051,4.62641,-0.91746837,4.423191,14.662392,6.58667,-3.070755,-0.8760846
0 days 00:00:08.200000,0 days 00:00:08.260000,0.0,0.62742335,0.0,0.0,0.0,-100.0,0.1017898,0.7516799,0.006275249,0.018402778,0.115303844,0.23873295,0.34749958,0.55623525,0.612617,0.63548714,0.7297171,0.6816621,0.7742238,0.715456,0.6103303,0.62251884,0.7025816,1.1037636,1.2658304,1.1716174,1.0918308,1.0973068,1.0398802,1.0251709,1.0452042,0.9954395,0.79705524,0.6510442,0.5175389,0.39962947,0.00028247217,2.8116547e-05,52.083332,104.166664,156.25,250.0,0.03220509,144.95738,2.8312128,77737.695,13.312749,267.99548,-0.00065307977,0.14400066,0.00039237973,26.250547,15.62313,12.323237,10.18261,-1.902732,0.25141144,12.717141,6.0304074,-4.6846385,5.1227508,17.564142,5.9842973,-0.58406043,-0.5243494
0 days 00:00:08.210000,0 days 00:00:08.270000,0.0,0.6204421,0.0,0.0,0.0,-100.0,0.0997409,0.7247396,0.0059122765,0.019791666,0.11139103,0.24613357,0.30761,0.5479737,0.65737265,0.59908956,0.7290762,0.6722904,0.8060668,0.7645723,0.60636854,0.6335799,0.6821163,1.0288104,1.1819663,1.059674,0.99443436,0.9607356,0.9458494,0.9987022,1.0355499,0.926894,0.76862234,0.65150166,0.5179703,0.4088776,0.00031446348,2.7164215e-05,52.083332,125.0,177.08333,322.91666,0.030814461,169.17291,3.0012233,95475.63,11.8288145,213.14929,-0.0004773479,0.16929811,0.0004819062,26.283157,15.341133,9.438591,7.9684052,-0.5783765,-2.374636,9.459826,5.2583237,-10.102189,3.518427,17.493256,5.181198,1.0511899,2.5073848
0 days 00:00:08.220000,0 days 00:00:08.280000,0.0,0.597907,0.0,0.0,0.0,-100.0,0.10448631,0.7213258,0.0068986267,0.018055556,0.10310286,0.24634331,0.29850164,0.5590059,0.69610065,0.5767525,0.72064185,0.67729187,0.86449003,0.82540774,0.6553349,0.6901615,0.68807054,0.9909744,1.1494657,0.9635312,0.9266782,0.8559144,0.9100609,1.0311202,1.0566467,0.90138656,0.7666071,0.648616,0.5294189,0.42284298,0.0005287787,3.3538094e-05,31.25,93.75,145.83333,343.75,0.037248105,153.65114,2.8267965,87116.15,12.218226,250.88997,-0.00080353115,0.15246257,0.00044983823,27.315672,15.435455,6.742817,7.6611953,1.5627955,-3.4832618,1.4402617,0.37238312,-10.58949,4.0257783,16.764826,0.5656554,-0.9697278,3.30929
0 days 00:00:08.230000,0 days 00:00:08.290000,0.0,0.60410696,0.0,0.0,0.0,-100.0,0.108005844,0.7327443,0.008396468,0.015972221,0.09711609,0.24361539,0.34058702,0.60508156,0.719371,0.576495,0.71410495,0.7051921,0.8906708,0.8682329,0.7642593,0.77479225,0.69929415,0.95008713,1.1127607,0.9011676,0.8988835,0.82963675,0.92346615,1.063225,1.0518275,0.8849079,0.78002787,0.6523362,0.56224585,0.4419659,0.0007828612,3.2220694e-05,31.25,62.5,125.0,291.66666,0.03363099,125.874855,2.5803716,60222.996,15.350133,405.92764,-0.0012859012,0.124740265,0.0004291296,28.685425,17.654024,7.720215,11.552444,0.02780501,0.85270333,-3.001701,-4.268347,-6.4970455,0.84695816,10.867207,-2.543049,-2.106522,4.289573
